,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,hours-per-week,native-country,class,net_capital,per-hour-income
8061,4,155198,6,5,0,7,1,35,39,0,0,0
8062,6,100931,15,10,4,1,1,40,39,0,0,0
8063,4,162945,5,4,4,8,3,35,39,0,0,0
8064,1,334346,9,13,2,4,0,40,39,1,0,0
8065,4,181597,15,10,2,7,0,40,39,0,0,0
8066,6,133969,11,9,2,12,0,63,35,0,0,0
8067,4,210217,9,13,0,12,4,40,39,0,0,0
8068,4,169711,8,11,2,10,0,40,11,1,0,0
8069,0,300104,4,3,2,0,0,84,39,1,7298,1
8070,4,271521,11,9,4,8,2,24,39,0,0,0
8071,4,51255,1,7,4,6,3,15,39,0,0,0
8072,6,26669,7,12,2,8,5,99,39,0,0,0
8073,4,194580,8,11,2,12,0,50,39,0,0,0
8074,7,177974,11,9,2,11,0,40,39,1,0,0
8075,7,315640,12,14,4,10,1,20,3,0,0,0
8076,5,136913,11,9,2,5,0,50,39,0,0,0
8077,7,230961,11,9,2,3,0,40,39,0,0,0
8078,4,167062,15,10,0,1,4,40,39,0,0,0
8079,4,120131,11,9,2,4,0,40,39,0,0,0
8080,4,243368,13,1,4,5,1,50,26,0,0,0
8081,4,171876,14,15,4,10,1,45,39,0,0,0
8082,4,136866,11,9,4,3,3,45,39,0,0,0
8083,4,316820,15,10,2,8,0,40,39,0,-1485,0
8084,4,185459,12,14,2,12,0,50,39,1,0,0
8085,0,81761,11,9,0,0,3,20,39,0,0,0
8086,4,43716,8,11,0,7,4,43,39,0,0,0
8087,4,220939,8,11,0,4,1,40,39,0,0,0
8088,0,148657,13,1,2,0,5,40,26,0,0,0
8089,1,40808,9,13,4,10,1,43,39,0,0,0
8090,4,183473,11,9,0,14,3,40,39,0,0,0
8091,4,108496,12,14,2,4,0,45,39,1,0,0
8092,4,204838,11,9,0,4,4,38,39,0,0,0
8093,4,132686,11,9,0,7,4,40,39,0,0,0
8094,7,117906,0,6,4,5,3,40,39,0,0,0
8095,4,304386,11,9,4,8,3,30,39,0,0,0
8096,0,248113,13,1,3,0,2,40,26,0,0,0
8097,4,165215,12,14,2,10,5,18,39,1,-1902,-2
8098,0,215463,2,8,4,0,3,25,39,0,0,0
8099,4,259719,15,10,0,6,4,40,27,0,0,0
8100,0,35829,15,10,0,0,4,50,39,0,0,0
8101,4,248795,11,9,4,7,1,45,39,0,0,0
8102,6,124692,11,9,2,10,0,40,39,1,-1902,0
8103,2,128054,15,10,0,1,4,40,39,0,0,0
8104,4,179731,12,14,2,4,5,65,39,1,-2415,0
8105,5,113543,14,15,2,10,0,40,39,1,0,0
8106,4,252153,15,10,4,8,1,28,39,0,0,0
8107,1,45891,15,10,0,1,4,42,39,0,0,0
8108,4,112263,1,7,0,6,3,40,39,0,0,0
8109,4,47791,2,8,0,8,1,10,39,0,0,0
8110,4,202980,11,9,2,3,0,4,29,0,0,0
8111,4,34918,11,9,4,12,3,30,39,0,0,0
8112,4,91251,5,4,2,8,0,30,3,0,0,0
8113,4,132996,11,9,2,10,0,45,39,1,5178,2
8114,4,306215,8,11,4,6,1,40,39,0,0,0
8115,4,203570,11,9,5,8,4,40,39,0,0,0
8116,6,355918,9,13,5,3,1,35,39,0,0,0
8117,6,198841,14,15,2,10,0,50,39,1,0,0
8118,4,282964,9,13,0,4,4,40,39,0,0,0
8119,6,312197,11,9,2,14,0,75,26,1,0,0
8120,4,98779,0,6,2,7,0,60,39,0,4386,1
8121,4,200246,9,13,2,4,0,40,39,1,0,0
8122,4,182771,15,10,4,12,3,40,39,0,0,0
8123,4,199908,1,7,2,14,0,50,39,0,0,0
8124,4,172104,14,15,4,10,1,40,19,1,0,0
8125,6,35295,9,13,4,12,4,60,39,1,0,0
8126,4,216858,10,16,4,10,1,52,39,0,0,0
8127,4,332187,9,13,4,1,1,65,39,0,0,0
8128,4,255109,11,9,4,4,1,45,39,0,0,0
8129,4,111332,1,7,4,12,3,20,39,0,0,0
8130,2,238431,11,9,0,1,4,38,39,0,0,0
8131,4,131552,11,9,4,8,3,40,39,0,0,0
8132,4,110239,0,6,2,14,0,55,39,0,0,0
8133,7,255830,7,12,4,1,3,45,39,0,0,0
8134,0,175648,1,7,4,0,3,40,39,0,0,0
8135,4,82998,15,10,4,12,1,30,39,0,0,0
8136,4,164320,11,9,4,14,3,40,39,0,0,0
8137,6,263498,8,11,4,5,3,40,39,0,0,0
8138,6,162381,11,9,0,12,1,40,39,0,0,0
8139,2,229651,9,13,2,10,0,50,39,1,0,0
8140,4,357348,11,9,5,8,4,50,39,0,0,0
8141,4,269657,15,10,4,12,1,35,39,0,0,0
8142,2,82880,9,13,2,10,5,15,39,0,0,0
8143,4,389755,11,9,4,6,3,16,39,0,0,0
8144,4,195136,9,13,2,10,5,40,39,1,-1887,0
8145,4,207685,11,9,2,14,0,45,0,0,0,0
8146,4,222925,11,9,2,7,3,40,39,0,2105,1
8147,0,196388,7,12,4,0,1,12,39,0,0,0
8148,4,50341,9,13,4,1,1,40,39,0,0,0
8149,4,214134,0,6,4,14,1,84,39,0,0,0
8150,4,114032,14,15,2,10,0,60,39,1,0,0
8151,4,192053,11,9,2,4,0,60,39,1,0,0
8152,4,240231,9,13,2,4,0,40,24,1,0,0
8153,4,44402,9,13,2,12,0,60,39,0,0,0
8154,6,191503,15,10,2,12,0,50,39,0,0,0
8155,4,163530,11,9,0,8,4,40,39,0,0,0
8156,2,136823,11,9,2,4,5,32,39,0,0,0
8157,4,121912,15,10,2,4,0,40,39,1,0,0
8158,2,58624,11,9,4,14,3,40,39,0,0,0
8159,2,74056,9,13,4,13,1,50,39,0,0,0
8160,4,144259,9,13,2,6,0,80,0,1,4386,1
8161,4,182028,7,12,6,1,1,35,39,0,0,0
8162,4,209040,11,9,4,8,1,40,39,0,0,0
8163,4,206046,11,9,0,7,1,40,39,0,0,0
8164,4,182494,5,4,4,7,3,40,39,0,0,0
8165,4,185057,11,9,5,1,4,35,34,0,0,0
8166,4,147473,11,9,2,12,0,40,39,0,0,0
8167,2,221722,12,14,4,4,1,50,39,1,14344,5
8168,0,388811,15,10,4,0,3,40,39,0,0,0
8169,4,221912,11,9,4,6,3,40,39,0,0,0
8170,4,48189,11,9,2,14,0,45,39,0,0,0
8171,7,382272,9,13,4,3,1,40,39,0,0,0
8172,4,48347,9,13,4,5,3,40,39,0,0,0
8173,4,143046,9,13,4,10,1,38,39,1,-1564,0
8174,5,137940,14,15,2,10,0,50,39,1,15024,5
8175,4,249571,11,9,2,12,0,40,39,0,0,0
8176,4,121318,15,10,2,1,0,20,39,0,0,0
8177,4,224531,11,9,2,3,0,40,39,1,7298,3
8178,4,185019,2,8,4,8,1,40,39,0,0,0
8179,4,27886,5,4,0,8,1,40,39,0,0,0
8180,4,94741,2,8,2,8,5,24,39,0,0,0
8181,4,107801,7,12,4,8,3,18,39,0,-2205,-2
8182,4,191256,11,9,2,14,0,65,39,1,0,0
8183,4,256866,11,9,2,14,0,48,39,0,0,0
8184,4,197148,11,9,2,11,0,24,39,1,0,0
8185,4,312271,12,14,0,4,1,65,39,0,0,0
8186,4,118657,11,9,5,7,2,40,39,0,0,0
8187,4,224338,8,11,6,4,1,40,39,0,0,0
8188,4,242488,15,10,2,1,0,40,39,0,5013,2
8189,0,234970,15,10,4,0,3,40,39,0,0,0
8190,4,227915,11,9,4,3,4,33,39,0,0,0
8191,2,105717,12,14,4,1,1,35,39,0,-1876,-1
8192,6,160962,15,10,4,12,3,35,39,0,0,0
8193,0,353881,8,11,2,0,0,60,39,1,3103,0
8194,4,188950,15,10,4,13,3,40,39,0,0,0
8195,4,201328,9,13,2,10,0,50,39,1,0,0
8196,4,218678,15,10,4,12,1,49,39,0,0,0
8197,4,184255,11,9,2,12,5,40,39,0,0,0
8198,1,200968,15,10,2,1,2,45,39,1,0,0
8199,4,102264,15,10,4,3,1,40,39,0,0,0
8200,4,300584,11,9,4,6,4,40,39,0,0,0
8201,4,208946,15,10,4,1,3,25,39,0,0,0
8202,4,105021,9,13,2,10,0,55,39,0,0,0
8203,4,124751,15,10,4,9,3,20,39,0,0,0
8204,4,274057,1,7,4,8,3,8,39,0,0,0
8205,4,132879,9,13,2,4,0,40,39,1,0,0
8206,5,260960,9,13,0,5,1,35,39,0,0,0
8207,4,208415,11,9,0,4,1,40,0,0,0,0
8208,4,356934,12,14,2,4,0,40,39,1,0,0
8209,4,154410,9,13,2,4,0,50,39,1,0,0
8210,4,35378,15,10,0,1,1,45,39,0,0,0
8211,4,301210,3,2,2,14,0,20,39,0,-1735,-1
8212,4,73621,15,10,0,4,4,42,39,0,0,0
8213,4,108140,12,14,2,4,0,45,39,1,15024,6
8214,4,217198,11,9,2,6,0,10,39,0,0,0
8215,4,157332,11,9,4,8,3,35,39,0,0,0
8216,4,202956,8,11,2,12,0,40,39,0,0,0
8217,4,173495,11,9,4,8,3,35,39,0,0,0
8218,4,149811,11,9,0,1,4,59,2,0,-2206,0
8219,4,444219,11,9,2,3,5,45,39,0,0,0
8220,4,125120,15,10,2,1,5,37,39,0,0,0
8221,4,190429,15,10,4,8,1,40,39,0,0,0
8222,0,190303,7,12,4,0,2,40,39,0,0,0
8223,4,248164,9,13,2,12,0,50,39,1,4386,1
8224,1,208534,14,15,2,10,0,80,39,0,0,0
8225,6,343721,10,16,4,10,1,30,0,1,0,0
8226,5,196373,9,13,2,4,0,45,39,1,0,0
8227,4,433788,15,10,2,14,0,40,39,1,0,0
8228,7,122086,11,9,2,11,0,40,39,0,0,0
8229,4,137314,8,11,4,13,1,45,39,0,0,0
8230,6,33068,11,9,2,5,0,50,39,0,0,0
8231,4,210688,11,9,2,10,0,15,39,0,0,0
8232,2,117833,9,13,4,10,1,35,39,0,4865,2
8233,7,103474,11,9,4,8,3,40,39,0,0,0
8234,4,115880,10,16,2,4,0,40,39,1,0,0
8235,6,233933,0,6,4,10,1,32,39,0,0,0
8236,4,52781,15,10,2,13,0,40,39,0,0,0
8237,4,586657,12,14,2,4,0,40,24,1,0,0
8238,4,113080,5,4,0,3,3,40,39,0,0,0
8239,4,251905,8,11,4,4,3,50,39,0,0,0
8240,6,225964,15,10,6,12,1,8,39,0,0,0
8241,0,194096,15,10,4,0,3,40,39,0,0,0
8242,4,263831,9,13,4,1,3,40,39,0,0,0
8243,4,133136,2,8,2,14,0,40,39,1,0,0
8244,4,121634,0,6,4,7,3,40,26,0,0,0
8245,5,40767,15,10,2,3,0,40,39,0,0,0
8246,1,355789,11,9,4,1,1,50,39,0,0,0
8247,2,311914,15,10,0,1,1,40,39,0,0,0
8248,4,91189,9,13,2,8,0,20,39,0,0,0
8249,1,344060,14,15,2,10,0,40,39,1,0,0
8250,4,113823,9,13,0,8,1,40,39,0,0,0
8251,7,185800,12,14,0,10,4,40,39,1,7430,3
8252,4,76107,11,9,4,14,1,45,39,1,0,0
8253,4,117618,15,10,4,6,3,35,39,0,0,0
8254,4,238008,11,9,6,1,3,40,39,0,0,0
8255,4,136480,9,13,2,12,0,60,39,1,0,0
8256,4,285200,15,10,2,3,0,35,39,1,-1887,-1
8257,4,351040,15,10,4,1,3,40,33,0,0,0
8258,4,1226583,9,13,2,12,0,52,39,1,0,0
8259,4,195767,11,9,4,3,1,40,39,0,0,0
8260,4,187540,15,10,4,3,1,40,39,0,0,0
8261,4,79372,11,9,0,12,1,40,39,0,0,0
8262,4,226665,9,13,2,4,0,42,39,1,0,0
8263,4,213209,15,10,2,3,0,40,39,1,0,0
8264,4,211005,15,10,2,7,0,60,39,0,0,0
8265,4,96178,9,13,4,1,3,40,39,0,0,0
8266,4,328216,9,13,2,4,0,40,39,1,15024,7
8267,4,110713,9,13,2,12,0,50,39,1,0,0
8268,6,225456,9,13,2,4,0,50,39,1,0,0
8269,2,159908,9,13,2,1,5,38,39,0,-1258,0
8270,4,118308,9,13,2,10,0,50,39,1,-1977,0
8271,4,180309,15,10,0,7,4,40,39,0,0,0
8272,6,39630,11,9,2,12,0,40,39,0,0,0
8273,4,273828,4,3,4,6,1,40,26,0,0,0
8274,4,172071,11,9,0,8,4,40,23,0,0,0
8275,4,218887,11,9,4,5,4,35,39,0,0,0
8276,4,664670,11,9,4,3,3,40,39,0,0,0
8277,4,209149,11,9,0,8,1,35,39,0,0,0
8278,4,84619,9,13,2,3,0,40,39,1,0,0
8279,4,447346,11,9,2,12,0,50,39,1,0,0
8280,2,37869,10,16,4,10,1,60,39,0,0,0
8281,7,99086,9,13,4,4,1,50,39,0,0,0
8282,4,143582,4,3,2,7,5,72,0,0,-2129,0
8283,4,326886,8,11,2,4,0,45,39,1,0,0
8284,4,181755,11,9,4,12,1,30,39,0,0,0
8285,6,249368,11,9,3,4,1,70,39,0,0,0
8286,6,326400,12,14,4,10,1,40,39,0,0,0
8287,4,504725,4,3,5,6,1,50,26,0,0,0
8288,4,88967,1,7,4,14,4,65,39,0,0,0
8289,6,170721,11,9,2,3,0,40,39,0,-2002,0
8290,4,148953,11,9,2,14,0,50,39,1,0,0
8291,4,342752,1,7,4,6,3,20,39,0,0,0
8292,4,220871,5,4,6,7,4,40,39,0,0,0
8293,4,29675,11,9,6,8,2,12,39,0,0,0
8294,1,183611,15,10,4,1,1,40,39,0,0,0
8295,4,115215,15,10,4,14,3,45,39,0,0,0
8296,4,152231,15,10,2,7,0,45,39,0,0,0
8297,0,41356,15,10,4,0,1,40,39,0,0,0
8298,4,225142,15,10,4,3,3,40,39,0,0,0
8299,6,121313,11,9,4,3,3,40,39,0,0,0
8300,4,134821,11,9,4,1,3,40,39,0,0,0
8301,4,311350,9,13,2,4,0,40,39,1,0,0
8302,4,102106,0,6,2,1,5,40,39,0,0,0
8303,4,427055,15,10,2,1,0,45,26,0,0,0
8304,4,117860,11,9,0,8,1,40,39,0,0,0
8305,4,285885,6,5,0,8,4,40,39,0,0,0
8306,4,212800,15,10,4,12,3,40,39,0,0,0
8307,4,194864,11,9,2,12,5,18,39,0,0,0
8308,4,31438,1,7,2,14,0,43,39,0,0,0
8309,4,148254,11,9,0,4,1,60,39,0,0,0
8310,4,113035,3,2,6,9,1,4,39,0,0,0
8311,4,106595,11,9,6,1,1,40,39,0,1848,0
8312,4,144521,11,9,4,8,3,40,39,0,0,0
8313,4,172232,11,9,4,1,3,48,39,0,0,0
8314,7,123592,11,9,5,1,4,35,39,0,3887,2
8315,4,191921,15,10,4,14,3,40,39,0,0,0
8316,2,237379,11,9,2,6,0,40,39,0,3471,1
8317,4,208463,11,9,4,12,3,20,39,0,0,0
8318,1,68985,11,9,2,1,0,40,39,0,0,0
8319,4,22418,6,5,0,14,1,50,39,0,0,0
8320,4,163047,11,9,2,4,5,38,39,0,0,0
8321,4,153870,15,10,2,14,0,40,39,0,-2603,-1
8322,0,124954,15,10,4,0,3,30,39,0,0,0
8323,4,197702,15,10,2,3,0,40,39,0,0,0
8324,4,166415,11,9,4,14,4,52,39,0,0,0
8325,7,116211,14,15,2,4,0,52,39,1,0,0
8326,4,33644,11,9,4,1,3,30,39,0,0,0
8327,7,33331,14,15,2,10,0,70,39,1,-1977,0
8328,4,73019,9,13,4,10,1,40,39,0,0,0
8329,4,169182,11,9,5,1,4,38,33,0,0,0
8330,4,20438,15,10,5,4,4,15,39,0,0,0
8331,4,109869,11,9,4,3,3,30,39,0,0,0
8332,4,316849,15,10,0,8,1,40,39,0,0,0
8333,4,208043,9,13,2,12,0,55,39,1,0,0
8334,4,153790,11,9,2,1,5,40,39,0,0,0
8335,7,153451,15,10,0,1,1,35,39,0,0,0
8336,4,96840,11,9,0,8,4,40,39,0,0,0
8337,4,192732,11,9,2,6,0,20,39,0,0,0
8338,4,209101,11,9,4,1,1,40,39,0,0,0
8339,4,146919,11,9,2,1,5,40,39,1,0,0
8340,2,192323,15,10,2,11,0,38,39,1,0,0
8341,4,217019,11,9,4,10,4,28,39,0,0,0
8342,4,198211,11,9,2,4,0,40,39,0,0,0
8343,4,222490,15,10,4,6,3,40,39,0,0,0
8344,4,106758,11,9,0,1,4,45,39,0,0,0
8345,4,561334,11,9,0,14,1,40,39,0,0,0
8346,4,203710,9,13,4,7,1,40,39,0,0,0
8347,2,203322,15,10,0,1,1,38,39,0,0,0
8348,4,123703,11,9,2,7,0,40,39,1,4386,2
8349,7,312015,11,9,4,8,1,40,39,0,0,0
8350,4,209428,15,10,2,12,0,25,8,0,0,0
8351,4,230292,15,10,2,1,0,40,39,1,7688,3
8352,4,114420,1,7,4,12,3,30,39,0,0,0
8353,4,120238,9,13,4,3,1,40,39,0,3325,1
8354,4,100375,0,6,0,3,1,60,39,0,0,0
8355,6,42485,1,7,2,4,0,70,39,0,0,0
8356,4,130620,2,8,2,12,5,33,0,0,0,0
8357,2,134367,11,9,4,1,3,35,39,0,0,0
8358,4,147099,11,9,0,8,4,30,39,0,0,0
8359,4,36214,9,13,2,4,0,47,39,1,4386,1
8360,4,119904,11,9,0,13,1,50,39,1,0,0
8361,5,105779,9,13,4,12,3,40,39,1,0,0
8362,4,165020,1,7,2,3,0,48,39,0,0,0
8363,4,187098,14,15,2,4,5,47,39,1,15024,6
8364,0,142030,11,9,0,0,4,40,39,0,0,0
8365,4,241360,11,9,2,10,0,40,0,0,0,0
8366,4,121319,9,13,2,10,0,40,39,1,3103,1
8367,4,151580,15,10,2,10,0,40,39,1,15024,7
8368,4,162572,9,13,2,4,0,40,39,0,0,0
8369,4,35917,11,9,2,12,0,40,39,0,0,0
8370,5,35723,5,4,2,3,0,50,39,1,0,0
8371,4,194773,15,10,4,8,1,40,39,0,0,0
8372,4,62155,15,10,4,12,1,35,39,0,0,0
8373,6,192203,15,10,2,3,0,40,39,1,-1485,0
8374,4,174370,15,10,5,12,1,55,39,0,0,0
8375,4,161007,8,11,2,6,0,80,39,0,0,0
8376,4,270517,11,9,4,8,3,40,26,0,0,0
8377,4,163847,9,13,2,5,0,50,39,1,0,0
8378,4,193882,8,11,4,7,3,40,39,0,0,0
8379,4,160037,5,4,0,8,1,35,39,0,0,0
8380,1,189944,15,10,4,1,1,72,39,0,0,0
8381,4,115364,11,9,6,12,4,35,39,0,0,0
8382,4,163174,11,9,4,1,1,40,39,0,0,0
8383,7,188900,7,12,4,1,1,35,39,0,3325,1
8384,4,214399,15,10,4,12,3,30,39,0,0,0
8385,4,156616,11,9,6,8,4,40,39,0,0,0
8386,4,204862,7,12,0,10,1,36,39,0,0,0
8387,0,55921,11,9,2,0,0,40,39,0,0,0
8388,7,172475,9,13,4,4,1,45,39,0,2977,1
8389,4,153082,11,9,4,12,1,30,39,0,0,0
8390,2,195418,12,14,0,10,1,40,39,0,0,0
8391,2,276840,2,8,4,8,3,20,39,0,0,0
8392,4,97933,7,12,2,14,5,37,39,1,-1485,0
8393,5,119099,15,10,2,4,0,99,39,1,0,0
8394,6,83411,11,9,2,4,0,40,39,1,0,0
8395,4,198992,11,9,4,12,1,33,39,0,0,0
8396,4,337825,11,9,2,3,0,45,39,0,0,0
8397,4,192002,9,13,2,4,0,40,39,1,0,0
8398,4,189346,11,9,0,6,3,40,39,0,0,0
8399,4,231962,11,9,4,8,4,40,39,0,0,0
8400,4,164488,9,13,4,10,1,50,39,1,13550,5
8401,4,200471,9,13,2,14,0,45,39,1,0,0
8402,4,228921,9,13,6,10,1,40,39,1,-2282,-1
8403,4,184846,15,10,0,1,4,40,39,0,0,0
8404,4,233851,9,13,0,1,1,40,39,0,0,0
8405,4,499001,11,9,4,3,4,40,26,0,0,0
8406,2,125768,15,10,0,1,1,28,39,0,0,0
8407,4,255004,9,13,4,4,1,38,39,0,-1741,0
8408,4,157624,9,13,4,1,1,40,39,0,0,0
8409,4,146767,9,13,2,10,0,40,39,1,0,0
8410,4,118291,15,10,4,3,1,80,39,0,0,0
8411,4,313181,11,9,0,1,2,38,39,0,0,0
8412,4,87891,7,12,2,12,0,60,39,0,0,0
8413,4,226443,15,10,2,3,0,55,39,1,0,0
8414,4,81132,15,10,2,3,2,40,30,0,0,0
8415,4,216436,9,13,4,12,2,30,39,0,0,0
8416,4,213412,9,13,4,13,4,40,39,0,0,0
8417,4,179358,11,9,6,6,4,30,39,0,0,0
8418,4,369825,9,13,4,12,1,50,39,0,4101,1
8419,4,199763,15,10,2,3,0,45,39,0,0,0
8420,4,239390,9,13,4,12,3,18,39,0,0,0
8421,6,173613,15,10,0,4,1,65,39,0,0,0
8422,5,37869,11,9,2,4,0,50,39,0,0,0
8423,4,302845,11,9,2,4,5,48,39,0,0,0
8424,7,85218,12,14,4,10,4,24,39,0,0,0
8425,4,48268,11,9,2,4,0,55,39,0,0,0
8426,4,173968,11,9,2,3,0,45,39,0,0,0
8427,4,70982,8,11,4,8,3,16,39,0,0,0
8428,4,166857,6,5,0,6,1,40,39,0,0,0
8429,0,256191,11,9,4,0,3,25,39,0,0,0
8430,4,162872,7,12,4,10,1,40,39,0,0,0
8431,4,152148,5,4,2,6,0,2,39,0,0,0
8432,4,139193,11,9,0,3,1,40,39,0,0,0
8433,4,791084,15,10,4,3,3,50,39,0,0,0
8434,4,137214,11,9,2,12,0,37,39,0,0,0
8435,4,183258,15,10,4,1,3,40,39,0,0,0
8436,4,154035,11,9,6,6,2,32,39,0,0,0
8437,4,115323,9,13,2,4,0,40,39,1,3103,1
8438,4,213055,7,12,4,1,1,50,39,0,0,0
8439,4,155064,8,11,0,10,4,40,39,0,0,0
8440,4,33551,11,9,4,14,3,40,39,0,0,0
8441,4,169995,11,9,0,3,4,40,39,0,0,0
8442,4,168262,12,14,5,4,1,50,39,1,99999,38
8443,4,104196,11,9,2,13,0,40,39,0,0,0
8444,7,114055,9,13,4,4,1,40,39,0,0,0
8445,4,274398,15,10,4,1,3,20,39,0,0,0
8446,0,27979,11,9,2,0,0,32,39,0,2228,1
8447,0,244122,8,11,6,0,1,1,39,0,0,0
8448,4,196571,9,13,2,12,0,45,39,1,0,0
8449,4,101607,11,9,0,7,1,10,39,0,0,0
8450,4,122109,11,9,4,10,4,40,39,0,-323,0
8451,5,255822,11,9,0,4,1,60,39,0,0,0
8452,4,195184,11,9,6,9,4,12,5,0,0,0
8453,1,245372,11,9,4,1,1,40,39,0,0,0
8454,4,169583,9,13,1,4,5,40,39,1,0,0
8455,4,224531,15,10,4,8,1,40,39,0,0,0
8456,4,186151,11,9,5,13,3,40,39,0,0,0
8457,4,118693,9,13,4,8,1,35,39,0,0,0
8458,4,297449,9,13,2,10,0,40,39,1,0,0
8459,6,125206,14,15,2,10,0,40,39,0,0,0
8460,4,393264,9,13,4,10,1,40,39,0,0,0
8461,4,108140,9,13,4,8,1,20,39,0,0,0
8462,4,264968,9,13,4,1,1,40,39,0,0,0
8463,6,318106,11,9,2,4,0,40,39,1,0,0
8464,4,156025,11,9,0,4,4,40,39,0,0,0
8465,7,149455,11,9,4,8,4,40,39,0,0,0
8466,4,359985,4,3,4,1,1,33,26,0,0,0
8467,7,165108,12,14,2,10,0,40,39,1,0,0
8468,4,115178,8,11,2,1,5,40,39,1,0,0
8469,4,149224,15,10,4,14,3,30,39,0,0,0
8470,2,352056,7,12,4,4,1,40,39,0,0,0
8471,4,174717,9,13,2,12,0,50,39,1,0,0
8472,0,173064,9,13,2,0,0,6,39,0,0,0
8473,4,147755,15,10,2,3,0,40,39,0,-1672,0
8474,6,135716,11,9,2,5,0,70,39,0,0,0
8475,4,44216,11,9,0,4,4,45,39,0,0,0
8476,4,37359,8,11,2,10,0,50,39,1,99999,38
8477,4,178255,15,10,2,9,5,40,0,0,0,0
8478,7,70617,12,14,2,10,0,10,3,0,0,0
8479,4,154950,15,10,2,4,0,60,39,1,15024,4
8480,4,356934,7,12,0,4,1,40,39,1,0,0
8481,4,271714,15,10,4,8,3,30,39,0,0,0
8482,4,247025,11,9,4,11,4,44,39,0,0,0
8483,4,107417,11,9,4,8,1,37,39,0,0,0
8484,7,116554,9,13,4,1,1,40,39,0,0,0
8485,4,917220,2,8,4,14,3,40,39,0,0,0
8486,4,430084,15,10,4,14,1,40,39,0,0,0
8487,4,202937,15,10,0,13,1,40,31,0,0,0
8488,4,62737,8,11,2,13,0,40,39,0,0,0
8489,4,508548,11,9,2,5,0,50,39,0,0,0
8490,5,275223,9,13,2,12,0,40,39,1,7688,3
8491,6,381931,11,9,2,5,0,55,39,0,0,0
8492,4,246974,8,11,4,13,1,40,39,0,0,0
8493,4,105431,11,9,0,8,1,40,39,0,0,0
8494,4,146311,6,5,2,7,0,40,39,0,0,0
8495,6,159869,10,16,2,3,0,50,39,0,0,0
8496,4,204641,15,10,4,8,3,40,39,0,0,0
8497,4,66297,9,13,4,10,1,40,30,1,0,0
8498,4,227615,3,2,2,6,0,40,26,0,0,0
8499,0,107744,15,10,2,0,0,40,39,0,0,0
8500,4,360393,12,14,2,4,0,50,39,1,-1902,0
8501,4,263340,15,10,4,8,3,15,39,0,0,0
8502,4,141918,11,9,4,6,3,22,39,0,0,0
8503,4,294292,14,15,2,4,0,40,39,0,0,0
8504,4,128736,9,13,4,10,4,40,39,0,0,0
8505,2,511289,8,11,2,11,0,48,39,1,0,0
8506,4,302406,15,10,2,12,0,40,39,1,0,0
8507,2,101517,15,10,0,1,4,35,39,0,0,0
8508,7,161334,12,14,3,10,1,40,3,0,0,0
8509,5,189148,15,10,4,14,3,40,39,0,0,0
8510,6,103111,14,15,2,10,0,60,39,1,0,0
8511,6,51620,9,13,5,3,1,50,39,0,0,0
8512,4,31606,11,9,4,1,4,40,39,0,0,0
8513,4,34292,11,9,4,8,3,38,39,0,0,0
8514,4,107882,7,12,4,8,3,9,39,0,0,0
8515,4,39529,2,8,4,8,3,32,39,0,0,0
8516,4,135315,6,5,4,12,3,32,39,0,0,0
8517,4,107812,11,9,0,3,1,40,39,0,0,0
8518,4,229729,11,9,4,14,1,40,39,0,0,0
8519,4,111891,11,9,5,7,2,40,39,0,0,0
8520,4,340917,11,9,4,6,1,40,39,0,0,0
8521,4,202952,0,6,0,8,1,24,39,0,0,0
8522,4,333230,11,9,3,10,1,6,39,0,0,0
8523,4,114955,7,12,0,7,1,40,39,0,0,0
8524,4,159869,9,13,2,4,0,40,39,1,0,0
8525,6,57758,8,11,2,12,0,60,39,1,0,0
8526,4,207064,11,9,2,7,0,40,39,0,0,0
8527,4,193090,15,10,4,1,1,40,39,0,3674,1
8528,4,151364,15,10,4,1,1,40,39,0,0,0
8529,2,88638,12,14,4,10,4,50,39,1,7896,3
8530,2,304960,7,12,4,1,1,40,39,0,-1980,0
8531,4,102828,8,11,2,6,0,40,12,0,0,0
8532,0,210029,15,10,4,0,3,40,39,0,0,0
8533,7,154246,9,13,0,10,1,55,39,0,4865,1
8534,4,142519,11,9,4,6,3,40,39,0,0,0
8535,4,104455,9,13,3,8,1,40,30,0,0,0
8536,5,192230,15,10,2,4,0,40,39,0,0,0
8537,4,292592,11,9,4,8,3,35,39,0,0,0
8538,4,330132,9,13,2,13,5,40,39,1,0,0
8539,4,51111,15,10,4,12,1,40,39,0,0,0
8540,2,258037,11,9,2,3,0,40,5,1,0,0
8541,2,188291,9,13,2,11,0,40,39,1,-1902,0
8542,7,349066,11,9,0,7,3,40,39,0,0,0
8543,0,191188,11,9,2,0,0,40,39,0,0,0
8544,4,133503,11,9,2,11,0,16,39,0,2635,3
8545,4,146497,15,10,6,4,4,55,39,0,0,0
8546,4,240468,15,10,3,12,3,40,39,0,-1602,0
8547,4,175120,11,9,0,3,1,40,39,0,0,0
8548,4,416577,11,9,2,7,0,45,39,0,0,0
8549,4,253814,9,13,4,4,1,45,39,0,0,0
8550,4,159247,9,13,2,10,0,40,39,1,0,0
8551,6,102471,11,9,0,5,1,80,33,0,0,0
8552,4,213464,15,10,2,3,0,40,39,0,0,0
8553,4,211968,8,11,4,8,3,20,39,0,0,0
8554,1,32016,12,14,2,10,0,40,39,1,0,0
