,age,Experience,Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
2125,56,32,164,3,5.578287388629644,2,222,0,1,1,0,1
2126,63,19,122,3,4.982274721338555,3,247,1,1,0,0,1
2127,50,11,167,1,3.4576955966692418,3,104,0,1,0,1,1
2128,40,19,166,2,3.208711129072487,2,71,0,1,0,1,1
2129,44,23,170,3,2.7487060142835498,3,351,0,1,1,1,1
2130,55,26,169,3,3.2029871572809725,3,223,1,1,1,0,1
2131,65,19,127,3,6.0939015357893815,3,177,0,1,1,1,1
2132,56,31,123,3,5.205174706609456,2,188,0,1,1,0,1
2133,44,5,192,4,3.7489866127768834,3,33,1,1,1,1,1
2134,50,16,172,4,4.793164028734621,2,91,0,1,1,0,1
2135,49,14,130,3,5.059498938112938,2,156,0,1,1,0,1
2136,39,20,139,2,3.365570247563841,3,85,0,1,0,0,1
2137,55,35,123,1,3.6602208428602205,2,158,0,1,1,1,1
2138,23,12,150,3,5.294862434801839,2,29,0,1,1,0,1
2139,46,32,183,1,8.207669177102698,3,123,0,1,1,0,1
2140,51,20,129,1,5.536715975663536,2,1,0,1,0,0,1
2141,57,25,129,3,6.1297538465038865,3,8,0,1,1,0,1
2142,61,8,155,3,6.725958306674162,3,268,0,1,1,1,1
2143,40,28,181,2,5.408781586709235,3,186,0,1,1,1,1
2144,40,28,158,3,7.162022174159018,2,110,0,1,0,0,1
2145,24,5,133,3,4.081016150417769,3,294,0,1,0,1,1
2146,36,39,142,1,7.680148376666775,2,29,0,1,1,1,1
2147,52,17,114,4,6.421163198344008,3,456,0,1,0,0,1
2148,45,30,177,2,6.217868952576286,3,65,0,1,1,0,1
2149,42,18,123,3,7.553804326305682,3,182,0,1,0,1,1
2150,37,31,145,1,6.095614391105469,2,9,0,1,0,1,1
2151,23,35,166,3,2.6324238708386924,2,461,0,1,0,0,1
2152,41,2,153,2,4.594094365901626,2,67,0,1,1,0,1
2153,42,21,177,2,4.407043079105106,3,86,0,1,1,1,1
2154,34,18,173,4,5.695949704465272,2,295,0,1,1,1,1
2155,62,16,177,3,3.1621252007176093,3,548,0,0,0,0,1
2156,52,28,133,2,3.2816991088589686,3,23,0,1,0,1,1
2157,45,9,155,3,5.604828228300145,2,12,0,1,1,0,1
2158,59,16,159,2,5.10181827372048,2,194,0,1,1,0,1
2159,57,4,169,4,4.264550592966408,2,150,0,1,1,1,1
2160,36,3,218,3,5.332669913930848,3,345,0,1,1,0,1
2161,51,12,161,3,7.523601425923564,2,45,0,1,1,1,1
2162,50,19,199,1,3.6302472969353623,2,80,0,1,1,1,1
2163,32,25,171,2,6.131633517442945,2,67,0,1,0,0,1
2164,51,23,215,3,4.391164801648695,3,28,1,1,0,0,1
2165,41,29,122,2,3.163171818290498,2,453,1,1,1,0,1
2166,47,22,145,3,6.654103301733232,2,39,1,1,0,1,1
2167,27,14,167,2,9.259389569405222,2,36,0,1,1,1,1
2168,38,12,155,2,7.869975995301033,3,131,0,1,1,1,1
2169,56,18,177,3,9.894139603916246,2,402,0,0,1,0,1
2170,36,40,172,3,5.426925191057904,3,167,0,1,1,0,1
2171,58,37,126,4,4.405694329762636,2,179,0,1,0,1,1
2172,60,20,194,2,5.172541124750375,2,322,0,1,1,0,1
2173,54,13,140,2,5.070209495170117,3,57,0,1,1,1,1
2174,31,31,136,3,5.224263084917395,3,115,0,1,1,0,1
2175,38,35,183,2,4.522037720477786,2,42,0,1,0,1,1
2176,36,41,136,3,5.008622914534113,2,340,0,0,1,0,1
2177,50,22,151,4,3.7886328752520435,2,91,0,1,0,0,1
2178,52,12,197,2,4.990388367639299,3,9,0,1,1,1,1
2179,54,27,154,2,4.105981750412033,3,486,0,1,0,0,1
2180,40,21,149,2,3.0860921338857876,2,62,1,1,0,1,1
2181,35,11,179,3,4.032327338417887,2,281,0,1,0,0,1
2182,46,24,165,3,4.002945369872441,2,106,0,1,0,0,1
2183,46,14,148,2,7.548273338246228,2,207,0,1,1,0,1
2184,49,14,143,3,5.540075529053301,2,20,1,1,1,1,1
2185,61,4,184,3,5.0140757864208565,2,327,0,0,1,1,1
2186,48,6,207,4,4.024741363158895,2,294,0,1,1,0,1
2187,54,27,132,2,3.872417224025131,2,36,0,1,1,0,1
2188,45,24,150,2,4.060118480229616,2,134,0,1,1,1,1
2189,51,9,205,2,3.600270863258873,2,60,0,1,1,1,1
2190,38,40,200,1,3.669267439940463,2,130,0,1,0,1,1
2191,52,17,153,3,3.9235455533849586,2,13,0,1,1,1,1
2192,56,20,135,2,4.1088298725265675,3,72,0,1,1,1,1
2193,38,7,139,3,4.364016767657158,3,82,0,1,0,1,1
2194,38,24,143,2,4.9160700789866425,2,131,0,1,1,0,1
2195,51,15,185,3,9.159138725336305,2,315,0,1,1,1,1
2196,44,7,201,2,3.758221208218553,2,68,0,1,1,0,1
2197,34,34,147,3,3.781130645698784,2,56,0,1,1,0,1
2198,49,1,175,3,5.69887091887508,2,173,0,1,1,0,1
2199,54,4,144,3,6.294656314467837,2,16,0,1,1,0,1
2200,47,19,130,3,5.330657945112768,3,75,0,1,0,1,1
2201,51,18,125,4,4.037454510187202,3,44,0,1,0,1,1
2202,51,9,169,3,4.844612057022474,2,271,0,1,0,0,1
2203,41,16,141,3,5.050255430910033,2,119,1,1,1,1,1
2204,48,4,179,3,4.45199197144386,2,538,0,0,1,1,1
2205,51,4,128,3,5.53630304543604,3,205,0,1,1,0,1
2206,45,24,154,2,3.3244278362839377,2,93,0,1,0,0,1
2207,46,15,136,2,4.503013379393179,3,283,0,1,1,0,1
2208,54,10,170,3,3.174395712728198,3,6,1,1,1,0,1
2209,55,10,152,2,7.583407059921043,2,200,1,1,1,0,1
2210,43,22,167,3,3.267054606747519,2,13,0,1,0,0,1
2211,28,29,188,2,5.157327808495161,3,64,0,1,1,0,1
2212,27,42,174,2,7.70119447184122,3,144,0,1,0,1,1
2213,28,19,146,2,5.678780103403636,2,214,0,1,1,0,1
2214,50,1,152,2,3.804375741952076,3,8,0,1,0,0,1
2215,46,20,202,4,7.736098891737618,3,113,0,1,1,0,1
2216,47,14,193,3,3.687965945631272,3,155,0,1,0,0,1
2217,23,23,161,2,4.757435064317369,3,111,0,1,0,0,1
2218,48,24,171,3,6.228803166302859,2,428,1,0,0,0,1
2219,43,10,183,2,3.407649796915245,2,99,0,1,1,1,1
2220,60,2,140,1,3.489919502429229,3,170,0,1,1,0,1
2221,57,11,164,2,6.608852869258406,3,166,1,1,1,1,1
2222,51,2,143,2,3.690107234722776,2,235,0,1,1,1,1
2223,36,16,149,4,3.191640399501499,2,144,1,1,1,0,1
2224,31,27,169,3,4.4616815245740815,2,105,0,1,0,1,1
2225,52,11,167,3,5.429538301548215,2,347,1,1,0,0,1
2226,44,25,172,3,6.784750432622166,2,94,1,1,1,0,1
2227,38,28,160,1,2.9703425918746267,2,93,0,1,1,0,1
2228,47,24,123,2,6.533716725994247,2,2,0,1,1,0,1
2229,46,23,162,4,4.27223974360514,3,217,0,1,0,1,1
2230,34,18,137,3,3.9492490694418847,2,194,0,1,1,0,1
2231,33,23,217,3,4.147129032015604,3,10,0,1,0,0,1
2232,34,25,174,3,4.38311480140973,2,6,0,1,1,1,1
2233,54,14,198,2,5.557580671580334,3,99,0,1,1,1,1
2234,51,19,135,4,3.129162500606654,2,247,0,1,1,0,1
2235,53,28,164,4,5.949161002020091,3,72,1,1,1,0,1
2236,47,17,144,4,3.760195210858305,3,65,0,1,1,1,1
2237,41,12,130,2,4.871097329662311,2,516,0,1,1,0,1
2238,65,15,202,4,5.187223600912164,3,22,0,1,1,0,1
2239,45,19,161,4,1.9002044483306153,3,513,0,1,1,1,1
2240,65,35,145,2,4.188954441353601,2,244,0,1,0,0,1
2241,49,39,154,3,7.394252014201001,3,323,0,1,1,1,1
2242,43,18,157,1,3.642517183845834,3,54,0,1,1,0,1
2243,42,9,179,1,3.0109487409443854,3,470,0,1,1,1,1
2244,47,21,146,4,4.339486953403489,2,338,0,1,0,0,1
2245,47,8,148,2,5.397381589969243,2,31,0,1,1,1,1
2246,32,28,124,4,5.829750070174025,2,131,0,1,1,1,1
2247,45,27,150,4,6.239386176407662,2,442,0,1,1,0,1
2248,64,1,181,1,6.585783041472434,2,121,0,1,1,0,1
2249,46,42,166,3,7.928520398077158,3,19,0,1,0,0,1
2250,38,30,155,1,4.634859469609881,2,41,0,1,0,0,1
2251,38,10,159,4,5.881626317501354,2,97,0,1,0,1,1
2252,40,9,163,2,3.9222613136499005,3,324,0,1,1,0,1
2253,56,32,148,3,5.271496438474544,2,297,0,1,0,0,1
2254,58,13,179,2,3.4576578063173806,3,4,0,1,0,0,1
2255,42,38,141,2,4.874570108406317,2,216,1,1,1,1,1
2256,30,38,171,2,5.304669878854477,3,187,0,1,1,0,1
2257,37,29,151,2,5.967264848910828,3,33,0,1,1,0,1
2258,38,13,126,3,6.929402668963645,3,207,0,1,1,0,1
2259,54,21,153,2,4.272983470156077,2,127,1,1,1,0,1
2260,37,12,161,2,5.525410132058746,2,41,0,1,0,0,1
2261,59,38,145,3,4.268081558764141,3,328,0,0,0,0,1
2262,47,26,141,2,5.227312363338237,3,167,0,1,1,0,1
2263,59,28,131,1,6.688436208926323,3,101,0,1,1,0,1
2264,42,17,132,3,4.477974403215461,2,342,1,0,0,0,1
2265,43,12,164,2,5.9276229883620655,2,254,0,1,1,1,1
2266,54,32,144,3,5.031398335250569,3,3,0,1,1,0,1
2267,37,2,188,4,3.8683589012832678,2,32,1,1,0,0,1
2268,48,34,178,3,6.407127122493147,3,371,0,1,1,0,1
2269,49,21,123,2,4.075669083205061,2,333,1,1,1,0,1
2270,59,34,219,3,7.11083856388564,3,129,0,1,1,0,1
2271,36,25,157,3,8.2323454765782,2,53,0,1,0,0,1
2272,43,20,139,1,3.4830232702654773,2,9,0,1,1,0,1
2273,54,25,151,3,7.838249442331373,3,85,0,1,0,0,1
2274,42,1,169,3,4.5014111430271315,3,63,0,1,1,0,1
2275,33,26,130,4,2.191685412941221,2,414,0,1,0,1,1
2276,54,31,138,2,4.174097165003503,2,72,1,1,0,0,1
2277,44,32,195,3,5.903918901725485,2,58,0,1,1,0,1
2278,39,29,175,4,3.500907935402321,2,97,0,1,1,0,1
2279,50,13,134,3,3.7489834329201353,2,86,0,1,1,0,1
2280,46,17,151,2,7.8101872854274905,2,67,1,1,0,0,1
2281,36,10,156,4,8.341695842536225,3,86,0,1,0,0,1
2282,29,39,156,4,1.7400439641736667,2,519,0,1,1,1,1
2283,33,9,149,3,4.330564670715139,3,47,1,1,1,0,1
2284,42,29,145,4,3.9943981292539035,3,203,0,1,1,1,1
2285,38,30,188,4,5.164549765249521,3,183,1,1,1,1,1
2286,45,7,120,3,3.1045717186465884,2,429,1,1,1,0,1
2287,34,24,172,2,6.176442616891624,3,266,0,1,1,0,1
2288,61,31,158,3,4.0066261940389865,2,4,0,1,0,0,1
2289,33,29,195,2,5.070418564112063,2,373,0,1,1,0,1
2290,58,19,123,2,5.0360000247423695,2,275,0,1,1,1,1
2291,49,37,158,4,7.492356918968442,3,304,0,1,1,0,1
2292,59,18,137,1,5.490185388238197,3,110,0,1,1,0,1
2293,48,13,123,3,4.9300793478307945,2,62,0,1,0,0,1
2294,35,27,125,4,4.945299278651416,2,166,0,1,1,0,1
2295,56,21,137,4,5.315766982220138,2,44,0,1,1,0,1
2296,46,10,130,1,3.303690370311725,2,59,0,1,0,0,1
2297,62,21,124,4,6.362207905894957,3,69,0,1,1,0,1
2298,46,15,184,3,6.343585454233937,3,76,1,1,0,1,1
2299,40,17,136,1,6.863162120853885,2,78,0,1,0,0,1
2300,35,19,137,2,4.651924846715497,3,288,1,1,0,1,1
2301,56,24,159,3,3.4387681236011427,2,56,0,1,0,1,1
2302,53,31,201,2,5.941417411545298,2,38,0,1,1,1,1
2303,53,24,149,4,6.987091343916735,2,62,0,1,0,0,1
2304,54,3,169,2,4.377311113103531,2,143,0,1,0,1,1
2305,48,19,136,2,4.095269423560442,2,408,0,1,0,0,1
2306,34,26,149,4,4.999291242418544,3,277,0,1,0,0,1
2307,41,21,115,3,4.223614226252471,3,285,0,1,1,1,1
2308,43,27,163,3,3.084037232590328,2,245,0,1,1,0,1
2309,46,18,190,3,4.02798600455298,3,107,0,1,1,0,1
2310,60,16,167,2,5.822751017825783,2,144,0,1,0,0,1
2311,38,12,193,3,5.42324850721608,3,146,0,1,1,0,1
2312,50,38,152,2,5.373023810506812,3,72,1,1,0,0,1
2313,56,14,146,2,3.847503356372495,3,127,1,1,0,0,1
2314,61,20,185,2,3.538901002956441,3,363,0,1,1,0,1
2315,44,17,139,4,4.1628866092529675,3,203,0,1,0,1,1
2316,33,24,148,2,4.325514146639801,3,68,0,1,0,1,1
2317,40,30,191,4,3.732297529752617,3,267,0,1,1,1,1
2318,42,32,156,2,4.485450632519496,2,175,0,1,0,0,1
2319,39,22,175,2,3.4802896587294616,3,216,0,1,1,1,1
2320,28,16,192,2,8.024765783737644,3,96,0,1,0,0,1
2321,42,6,121,4,5.720903699652065,2,348,0,1,0,0,1
2322,38,31,154,2,6.437378545245737,2,447,0,1,1,0,1
2323,24,28,182,3,5.490325699938372,3,196,0,1,1,0,1
2324,32,29,138,2,7.176489336103337,2,43,0,1,1,0,1
2325,46,26,150,4,3.1712363140647595,3,399,0,1,1,0,1
2326,39,28,149,2,4.459421175891402,3,182,0,1,1,0,1
2327,50,28,132,3,3.099435823225033,3,46,0,1,1,1,1
2328,28,32,140,1,5.144780433406972,2,107,0,1,1,1,1
2329,48,21,139,3,8.183940984055724,2,100,0,1,1,1,1
2330,25,35,174,4,3.976702578657531,2,291,0,1,1,0,1
2331,31,9,162,2,6.194142477702334,2,88,1,1,0,1,1
2332,27,21,127,2,3.895318789810737,2,65,0,1,0,0,1
2333,58,23,155,2,6.528606149941572,2,2,0,1,0,1,1
2334,34,43,169,2,3.7907242469881504,2,68,1,1,0,1,1
2335,63,2,198,3,9.507998578279057,3,223,0,1,1,1,1
2336,52,10,132,3,4.143662210257781,2,130,0,1,0,1,1
2337,50,19,124,2,4.463031017982457,2,254,0,1,1,0,1
2338,52,18,187,4,4.695145461620406,2,139,0,1,1,1,1
2339,50,28,146,1,3.1562326917030283,2,145,0,1,0,0,1
2340,62,41,120,4,3.618643063026527,3,61,1,1,1,0,1
2341,52,30,198,2,7.269056289728024,2,55,0,1,1,1,1
2342,36,29,173,2,6.781296152670786,3,136,0,1,1,0,1
2343,55,17,127,2,3.2137498086671017,3,241,1,1,1,0,1
2344,60,10,153,3,4.342029927978347,3,61,0,1,1,0,1
2345,57,17,155,1,4.791426231045794,2,260,0,1,0,1,1
2346,26,20,134,2,8.194005590174038,3,171,0,1,1,0,1
2347,33,12,142,3,3.091132693180155,2,4,0,1,1,1,1
2348,50,30,121,1,4.665899605669297,3,322,0,1,0,0,1
2349,46,33,169,1,4.514815742089059,2,45,0,1,1,0,1
2350,48,1,131,1,7.730053247584362,2,342,0,1,0,1,1
2351,48,27,144,4,6.39415967202757,2,57,0,1,1,0,1
2352,39,0,147,3,5.704092859603535,2,72,0,1,0,0,1
2353,42,18,131,3,5.176309432747334,2,241,1,1,1,0,1
2354,54,6,156,1,3.200667484925182,2,261,0,1,1,0,1
2355,61,6,160,2,3.9491525088776793,3,324,0,1,0,0,1
2356,47,10,154,3,2.9884763967104018,3,31,0,1,1,0,1
2357,38,35,174,2,3.988681539754471,2,55,0,1,1,1,1
2358,27,9,152,3,4.430575074468464,2,215,1,1,1,0,1
2359,42,4,143,2,3.21892814368096,3,113,1,1,1,0,1
2360,35,12,168,3,5.963228975651054,3,209,0,1,1,1,1
2361,54,28,179,1,6.106984740082071,2,26,0,1,1,0,1
2362,36,6,158,3,5.7594850710705545,2,42,0,1,0,0,1
2363,54,12,145,1,3.3409231513708324,3,29,1,1,1,0,1
2364,57,9,194,2,5.050720549682768,2,0,0,1,0,1,1
2365,58,29,186,2,5.390002035448344,3,13,0,1,1,1,1
2366,46,31,135,2,7.110541965775484,2,151,0,1,0,1,1
2367,62,0,122,4,4.566363841846931,2,208,1,1,1,1,1
2368,56,1,160,1,4.065239615523153,2,110,0,1,1,0,1
2369,49,32,147,3,6.274097641343481,2,198,0,1,1,1,1
2370,34,37,166,2,3.6768915850306034,3,138,0,1,1,0,1
2371,28,14,155,3,5.114161771428033,3,170,0,1,1,0,1
2372,34,6,120,2,5.7954463022978775,3,428,0,1,0,0,1
2373,55,16,149,2,6.393924897270541,3,89,0,1,1,0,1
2374,30,9,167,3,3.819981129923422,2,360,0,0,1,0,1
2375,53,36,128,3,3.079246889156689,2,145,0,1,1,1,1
2376,22,12,199,3,7.028071283562468,2,256,0,1,0,1,1
2377,35,29,167,4,6.05572169613263,2,60,0,1,1,1,1
2378,40,16,161,2,5.36766281240927,2,49,1,1,0,0,1
2379,55,19,149,2,7.6326402208372155,2,52,0,1,1,0,1
2380,31,2,202,3,3.2308471405082804,3,195,0,1,0,1,1
2381,50,8,146,3,6.104970281937648,3,366,1,1,1,0,1
2382,41,30,133,4,3.458165564997325,3,173,0,1,1,1,1
2383,49,29,121,3,3.9703075911893593,2,344,0,1,0,0,1
2384,60,17,125,2,5.485446262436079,2,219,0,1,1,0,1
2385,31,37,125,4,7.906662497164644,2,79,0,1,1,0,1
2386,49,38,175,3,3.473489133545866,2,107,0,1,1,1,1
2387,44,26,199,3,1.9384198101553747,2,434,1,1,0,0,1
2388,32,21,169,3,4.794410596520785,3,32,0,1,0,0,1
2389,56,16,138,4,0.15093794368398683,3,299,0,1,0,1,1
2390,42,15,197,3,5.650377802628631,2,39,0,1,1,0,1
2391,51,26,163,3,4.812091556841377,2,327,0,0,0,0,1
2392,59,31,153,2,4.857674663456989,2,26,0,1,1,0,1
2393,32,19,138,1,7.130358333212715,2,142,1,1,0,0,1
2394,39,33,146,2,3.299114401030716,3,228,0,1,1,0,1
2395,25,6,164,3,4.330430442879792,3,26,0,1,0,1,1
2396,56,5,173,4,5.755275559418817,2,329,0,0,0,1,1
2397,53,4,138,3,4.121260724505571,2,162,1,1,0,0,1
2398,43,27,215,2,5.663595352010072,3,31,1,1,0,1,1
2399,57,29,135,4,4.176279360479209,2,268,0,1,1,1,1
2400,53,18,145,3,3.3268605178172477,2,242,0,1,1,0,1
2401,45,12,180,3,3.3229872126911273,2,31,0,1,1,0,1
2402,47,28,172,4,5.973889442660633,2,89,0,1,0,1,1
2403,34,28,182,2,4.282607807095224,2,514,0,1,0,0,1
2404,67,2,159,2,3.322122102952879,2,59,0,1,0,0,1
2405,38,11,165,4,5.460120718722462,2,329,0,0,1,0,1
2406,47,20,158,2,4.636203986751046,2,4,0,1,1,1,1
2407,52,20,145,3,4.197705929567886,2,172,0,1,1,1,1
2408,55,30,133,4,6.469981917431321,3,155,0,1,1,0,1
2409,31,9,157,4,3.930672193172823,2,228,0,1,1,0,1
2410,47,14,167,2,4.340356799906282,3,8,0,1,0,1,1
2411,43,36,151,2,3.7167047738513532,3,16,0,1,1,1,1
2412,42,1,198,3,5.611047260640834,3,181,0,1,0,0,1
2413,59,34,140,4,5.655861394335185,2,180,1,1,1,0,1
2414,44,11,139,2,7.777901871697998,3,208,0,1,1,0,1
2415,45,9,136,3,3.8224394080787794,1,350,0,1,1,0,1
2416,39,16,180,2,3.20394294985106,2,38,1,1,0,0,1
2417,58,24,135,3,3.311648547113845,2,224,0,1,1,0,1
2418,44,41,132,2,3.408892567029076,2,105,0,1,1,0,1
2419,54,39,127,3,5.716416408465898,2,169,1,1,1,0,1
2420,51,8,187,2,4.149331622513063,2,386,0,1,0,0,1
2421,47,2,163,2,4.790211178543243,2,31,1,1,1,0,1
2422,27,22,197,2,3.810983856545799,3,338,0,1,0,1,1
2423,51,32,148,1,6.873813670350801,2,2,0,1,1,0,1
2424,43,11,165,3,4.825313502665536,2,54,0,1,1,0,1
2425,39,1,179,4,6.131671762266395,3,172,1,1,1,0,1
2426,46,22,159,4,6.50214296385815,2,371,0,1,1,0,1
2427,48,13,137,4,3.2978540636119567,2,12,0,1,1,1,1
2428,54,31,126,2,6.608546584156015,3,74,0,1,1,0,1
2429,49,23,139,4,5.617798860974308,2,339,0,1,1,0,1
2430,28,16,126,3,4.365909546716659,3,140,0,1,1,1,1
2431,36,35,151,4,4.838314358073315,3,208,0,1,1,1,1
2432,48,12,131,3,4.897514000768162,3,78,0,1,0,0,1
2433,52,26,140,3,7.399364486456838,3,90,0,1,0,0,1
2434,40,19,132,3,4.652979903420495,2,40,1,1,0,0,1
2435,33,17,173,3,4.87103097903543,2,151,0,1,1,0,1
2436,62,17,207,4,3.284872719696886,2,281,0,1,0,0,1
2437,41,24,199,3,5.988465604949683,2,267,1,1,1,0,1
2438,51,20,136,4,6.5757437548766475,3,123,0,1,0,0,1
2439,34,29,126,3,3.4634485620817648,3,270,0,1,0,0,1
2440,37,17,135,1,4.448871879094791,2,41,1,1,1,0,1
2441,34,37,126,2,6.390150006348758,2,70,0,1,0,1,1
2442,24,8,215,3,3.293566000041511,3,268,0,1,0,1,1
2443,44,14,146,3,7.6281119575297645,3,57,0,1,0,0,1
2444,38,33,178,1,5.527744824505261,3,73,0,1,0,1,1
2445,33,16,154,3,3.3666613642032766,3,32,0,1,1,0,1
2446,44,34,141,2,9.110442696357492,2,445,0,1,1,1,1
2447,65,32,125,3,7.769727912799874,2,216,0,1,0,0,1
2448,58,1,217,2,5.27583840923639,3,250,0,1,0,1,1
2449,46,21,128,3,3.8973052038036053,3,461,0,1,1,0,1
2450,30,22,187,2,3.6863673306950755,2,217,0,1,1,0,1
2451,32,1,135,4,3.689677241370201,3,85,0,1,0,1,1
2452,49,27,152,4,3.9072864788799113,2,212,1,1,0,0,1
2453,49,25,133,2,5.540496671471435,3,187,0,1,0,0,1
2454,60,18,140,1,5.550541102223635,3,91,0,1,1,0,1
2455,44,14,159,2,6.60764101600394,3,272,0,1,1,0,1
2456,26,9,185,2,5.2175088049549485,3,320,0,1,0,1,1
2457,57,29,136,1,3.4011054741419304,2,59,0,1,1,0,1
2458,40,1,187,3,8.222888286286345,2,51,0,1,1,0,1
2459,51,6,146,1,5.7101014067627265,3,85,0,1,1,0,1
2460,39,16,167,3,3.28047925624628,3,119,0,1,0,1,1
2461,32,7,149,1,5.941644533140888,3,155,1,1,1,1,1
2462,52,20,133,4,3.4278932472818977,2,24,0,1,1,1,1
2463,65,30,154,3,6.246297321412197,3,33,1,1,1,0,1
2464,51,2,184,2,4.808933428673436,2,79,0,1,1,0,1
2465,34,22,133,2,3.0351409056526792,3,299,0,1,0,1,1
2466,45,15,122,2,6.287498094037432,3,118,0,1,0,0,1
2467,62,11,217,3,5.181350803672664,2,92,0,1,0,1,1
2468,50,23,208,2,5.630107082009078,2,295,0,1,1,0,1
2469,34,32,169,2,4.145219666704569,3,11,1,1,1,1,1
2470,44,7,130,4,3.4441183813258336,3,470,0,1,1,0,1
2471,33,34,185,4,4.462646787063664,3,358,0,0,1,1,1
2472,56,18,132,2,6.027935002160901,2,202,0,1,0,1,1
2473,62,20,159,2,4.788340787400127,3,30,0,1,1,1,1
2474,41,29,182,3,6.563404503903968,2,30,0,1,1,1,1
2475,41,30,140,3,7.323774598179361,2,153,0,1,1,0,1
2476,41,6,129,2,4.440505539350034,2,304,0,1,0,0,1
2477,59,10,169,3,6.461693990314686,2,15,1,1,0,0,1
2478,49,22,128,3,5.169435749009702,2,230,0,1,1,1,1
2479,54,8,124,2,3.348061498528751,3,109,0,1,1,0,1
2480,34,12,139,1,5.0505464034466385,2,103,0,1,1,1,1
2481,46,3,133,3,4.128142262836022,2,58,0,1,1,1,1
2482,28,21,170,3,6.442739308435817,3,165,0,1,0,1,1
2483,63,32,148,4,5.3451179390676,3,460,1,1,1,0,1
2484,44,22,140,4,8.22693675595158,2,94,0,1,0,0,1
2485,34,27,126,2,4.020093066345272,2,80,0,1,1,0,1
2486,47,41,169,3,5.8520820730771295,2,389,0,0,0,0,1
2487,28,11,164,4,3.6786056810377428,2,162,0,1,1,1,1
2488,47,26,140,2,5.821021080845828,3,74,1,1,1,1,1
2489,51,29,152,1,4.515486743135737,2,307,0,1,0,0,1
2490,41,14,126,2,3.082390697658644,3,200,0,1,1,0,1
2491,66,14,128,2,3.7380591006129067,2,242,0,1,1,0,1
2492,34,14,164,2,4.021315655103107,2,332,0,1,0,0,1
2493,54,34,161,4,4.464266393282782,3,165,0,1,1,1,1
2494,34,40,179,3,7.37981969933171,2,373,0,1,0,1,1
2495,32,13,124,2,4.122951158292106,2,135,0,1,1,0,1
2496,39,30,133,3,1.6777052236806473,3,404,0,1,1,0,1
2497,23,28,149,3,3.3822118832893775,2,25,1,1,0,1,1
2498,52,29,149,3,2.0746203447848286,2,295,0,1,0,1,1
2499,61,24,142,1,5.2102132626276525,2,112,1,1,1,0,1
2500,28,38,124,2,3.520322365941149,2,317,0,1,0,1,1
2501,42,34,191,4,0.9572337482543638,2,330,0,1,0,1,1
2502,62,24,123,3,3.254357397044522,3,153,1,1,0,0,1
2503,49,4,194,4,5.382836440947498,3,192,0,1,0,0,1
2504,58,35,142,2,5.806658510574044,3,26,1,1,0,0,1
2505,47,12,148,1,6.911156936292617,3,33,0,1,1,0,1
2506,43,18,145,4,4.196719799005045,2,53,0,1,1,1,1
2507,40,37,143,2,7.411063512541965,2,199,0,1,0,0,1
2508,47,13,137,2,3.2356308792909254,2,162,0,1,0,0,1
2509,49,37,151,3,3.3330016959931665,2,235,0,1,0,0,1
2510,44,24,174,2,5.983876955573612,2,187,0,1,0,1,1
2511,30,24,161,4,3.3247251283411035,3,206,0,1,1,0,1
2512,32,16,165,3,3.2632735163870743,3,100,0,1,0,0,1
2513,48,21,143,2,3.302398220738886,2,63,0,1,1,0,1
2514,48,26,145,4,3.784064707098372,2,51,0,1,0,0,1
2515,57,17,143,2,4.307344410785116,3,6,0,1,1,1,1
2516,39,30,143,1,3.503504450543982,3,142,0,1,1,1,1
2517,49,32,159,3,4.855758740035313,2,58,0,1,1,1,1
2518,55,19,138,2,5.364773514769902,3,114,0,1,1,1,1
2519,35,18,126,2,3.973322827575436,2,186,0,1,1,1,1
2520,37,4,158,2,5.412889881516442,2,46,0,1,0,1,1
2521,27,18,126,2,5.649832415058836,2,66,0,1,0,0,1
2522,32,26,206,3,4.283837287595809,2,328,0,1,1,0,1
2523,35,30,143,2,3.9913305401881845,3,264,0,1,1,1,1
2524,38,18,203,3,4.537264558172483,3,150,1,1,1,0,1
2525,55,27,148,4,7.0538916602995965,3,221,0,1,0,0,1
2526,21,10,169,2,3.3886065278642366,2,252,0,1,0,1,1
2527,37,27,132,3,8.58201309643791,2,39,1,1,1,0,1
2528,39,12,172,2,5.4623254012805855,2,69,0,1,1,0,1
2529,30,31,173,3,4.902241432566148,2,442,0,0,1,1,1
2530,43,34,160,3,7.145622459623358,2,114,1,1,1,1,1
2531,34,25,156,2,5.946650904945803,2,216,0,1,1,0,1
2532,28,25,138,4,5.232254539637975,3,354,1,1,1,0,1
2533,51,21,173,4,2.0246514703173366,2,383,0,1,1,0,1
2534,30,21,126,3,4.057289944171069,3,67,0,1,0,0,1
2535,42,14,163,2,5.589454351665662,2,108,0,1,1,1,1
2536,40,27,188,1,4.013860077079882,2,144,0,1,1,0,1
2537,67,37,144,3,5.055505680443266,3,100,0,1,1,0,1
2538,65,3,159,1,4.295980522948193,2,179,0,1,1,0,1
2539,41,33,114,3,3.052947687220158,2,361,0,1,0,1,1
2540,53,2,205,2,7.335091144217905,2,162,0,1,0,0,1
2541,54,27,151,3,5.429746508535147,2,268,0,1,0,0,1
2542,36,11,180,4,7.358253875999142,2,378,0,0,1,0,1
2543,38,16,119,4,4.415585568617965,2,461,0,1,1,1,1
